U52 d5
U53 d4
U54 d3
U59 p4
U55 d2
U56 d1
U57 p6
U58 p5
U60 p3
U61 p2
U62 p1
U63 s2
U64 s1
U69 d6
U65 d10
U66 d9
U67 d8
U68 d7
U70 d5
U71 d4
U72 d3
U73 d2
U74 d1
U79 p2
U75 p6
U76 p5
U77 p4
U78 p3
U80 p1
U81 s2
U82 s1
U83 p6
U84 p5
U89 s2
U85 p4
U86 p1
U87 p2
U88 p1
U5 p6
U6 p6
U7 p6
U8 p5
U10 p3
U90 s1
U91 s2
U92 s1
U11 p2
U12 p1
U13 s2
U14 s1
U19 d6
U40 f7
U41 f6
U42 f5
U43 f4
U44 f3
U49 d8
U45 f2
U46 f1
U47 d10
U48 d9
U15 d10
U16 d9
U17 d8
U18 d7
U20 d5
U21 d4
U22 d3
U23 d2
U24 d1
U29 p2
U25 f14
U26 p5
U27 p4
U28 p3
U30 p1
U31 f14
U32 s1
U33 f14
U34 f13
U39 f8
U35 f12
U36 f11
U37 f10
U38 f9
V1 s2
V2 d4
V3 d3
V4 d2
V9 p3
V5 d1
V6 p6
V7 p5
V8 p4
V10 p2
V11 p1
V12 s2
V13 s1
V14 p6
V19 p1
V15 p5
V16 p4
V17 p3
V18 p2
V20 s2
V21 s1
V22 s2
V23 s1
W1 s2
W2 s1
W3 d4
W4 d3
W9 p4
W50 d3
W51 d2
W52 d1
W53 d4
W54 d3
W59 p4
W55 d2
W56 d1
W57 p6
W58 p5
W60 p3
W61 p2
W62 p1
W63 s2
W64 s1
W69 p2
W65 p6
W66 p5
W67 p4
W68 p3
W70 p1
W71 s2
W72 s1
W73 s2
W74 s1
W5 d2
W6 d1
W7 p6
W8 p6
W10 p3
W11 p2
W12 p2
W13 s2
W14 s2
W19 f10
W40 p5
W41 p4
W42 p3
W43 p2
W44 p1
W49 d4
W45 s2
W46 s1
W47 d10
W48 d9
W15 s2
W16 s2
W17 s1
W18 f11
W20 f9
W21 f8
W22 f7
W23 f6
W24 f5
W29 d10
W25 f4
W26 f3
W27 f2
W28 f1
W30 d9
W31 d8
W32 d7
W33 d6
W34 d5
W39 p6
W35 d4
W36 d3
W37 d2
W38 d1
Xe1 p6
Xe2 p5
Xe3 p4
Xe4 p3
Xe9 d10
Xe50 p1
Xe51 s2
Xe52 s1
Xe53 s2
Xe54 s1
Xe5 p2
Xe6 p1
Xe7 s2
Xe8 s1
Xe10 d9
Xe11 d8
Xe12 d7
Xe13 d6
Xe14 d5
Xe19 p6
Xe40 p3
Xe41 p2
Xe42 p1
Xe43 s2
Xe44 s1
Xe49 p2
Xe45 p6
Xe46 p5
Xe47 p4
Xe48 p1
Xe15 d4
Xe16 d3
Xe17 d2
Xe18 d1
Xe20 p5
Xe21 p4
Xe22 p3
Xe23 p2
Xe24 p1
Xe29 d4
Xe25 s2
Xe26 s1
Xe27 d10
Xe28 d9
Xe30 d7
Xe31 d6
Xe32 d5
Xe33 d4
Xe34 d3
Xe39 p4
Xe35 d2
Xe36 d1
Xe37 p6
Xe38 p5
Y1 s2
Y2 s2
Y3 d1
Y4 p6
Y9 p1
Y5 p5
Y6 p4
Y7 p3
Y8 p2
Y10 s2
Y11 s1
Y12 d10
Y13 d9
Y14 d8
Y19 d3
Y15 d7
Y16 d6
Y17 d5
Y18 d4
Y20 d2
Y21 d1
Y22 p6
Y23 p5
Y24 p4
Y29 s1
Y25 p3
Y26 p2
Y27 p1
Y28 s2
Y30 p6
Y31 p5
Y32 p4
Y33 p1
Y34 p2
Y39 s1
Y35 p1
Y36 s2
Y37 s1
Y38 s2
Yb1 s2
Yb2 s1
Yb3 f14
Yb4 f13
Yb9 p2
Yb50 d3
Yb51 d2
Yb52 d1
Yb53 p6
Yb54 p5
Yb59 s2
Yb55 p4
Yb56 p3
Yb57 p2
Yb58 p1
Yb60 s1
Yb61 p6
Yb62 p5
Yb63 p4
Yb64 p1
Yb69 s2
Yb65 p2
Yb66 p1
Yb67 s2
Yb68 s1
Yb70 s1
Yb5 p6
Yb6 p5
Yb7 p4
Yb8 p3
Yb10 p1
Yb11 s2
Yb12 s2
Yb13 s2
Yb14 s1
Yb19 f6
Yb40 p1
Yb41 s2
Yb42 s1
Yb43 d10
Yb44 d9
Yb49 d4
Yb45 d8
Yb46 d7
Yb47 d6
Yb48 d5
Yb15 f10
Yb16 f9
Yb17 f8
Yb18 f7
Yb20 f5
Yb21 f4
Yb22 f3
Yb23 f2
Yb24 f1
Yb29 d6
Yb25 d10
Yb26 d9
Yb27 d8
Yb28 d7
Yb30 d5
Yb31 d4
Yb32 d3
Yb33 d2
Yb34 d1
Yb39 p2
Yb35 p6
Yb36 p5
Yb37 p4
Yb38 p3
Zn1 s2
Zn2 s1
Zn3 d10
Zn4 d9
Zn9 d4
Zn5 d8
Zn6 d7
Zn7 d6
Zn8 d5
Zn10 d3
Zn11 d2
Zn12 d1
Zn13 p6
Zn14 p5
Zn19 s2
Zn15 p4
Zn16 p3
Zn17 p2
Zn18 p1
Zn20 s1
Zn21 p6
Zn22 p5
Zn23 p4
Zn24 p3
Zn29 s2
Zn25 p2
Zn26 p1
Zn27 s2
Zn28 s1
Zn30 s1
Zr1 s2
Zr2 s1
Zr3 d2
Zr4 d1
Zr9 p2
Zr5 p6
Zr6 p5
Zr7 p4
Zr8 p3
Zr10 p1
Zr11 s2
Zr12 s1
Zr13 d10
Zr14 d9
Zr19 d4
Zr40 s1
Zr15 d8
Zr16 d7
Zr17 d6
Zr18 d5
Zr20 d3
Zr21 d2
Zr22 d1
Zr23 p6
Zr24 p5
Zr29 s2
Zr25 p4
Zr26 p3
Zr27 p2
Zr28 p1
Zr30 s1
Zr31 p6
Zr32 p5
Zr33 p4
Zr34 p1
Zr39 s2
Zr35 p2
Zr36 p1
Zr37 s2
Zr38 s1
