Aij
1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 
8.86e-04 3.89e-02 1.49e-01 4.27e-02 4.56e-03 3.81e+00 1.28e-16 1.32e-15 1.48e+02 2.95e+01 3.08e+01 1.07e+01 2.45e+01 4.31e+01 1.17e-16 3.51e+00 3.45e+00 1.02e-07 9.80e-17 2.59e+01 3.17e+01 3.19e+00 7.55e-01 1.48e-01 2.32e-02 2.55e-07 3.17e-03 5.99e-01 4.83e-01 3.50e-02 4.03e-04 1.45e-02 4.16e-02 4.37e-03 1.61e-19 2.10e-18 8.58e-04 5.72e-03 5.39e-03 9.24e-06 1.47e-05 6.92e-06 6.09e-07 1.21e-04 8.55e-04 4.42e-04 7.06e-04 6.27e-19 6.48e-03 4.92e-04 2.41e-05 7.30e-04 6.52e-04 5.51e-03 4.30e-03 6.53e-04 1.33e-03 0.0 1.38e-20 2.75e-23 0.0 0.0 6.50e-03 6.88e-03 3.68e-02 0.0 4.65e-24 3.31e-06 1.10e-03 2.73e-02 2.44e-22 8.23e-02 1.77e-04 4.99e-03 2.65e-02 1.43e-03 1.46e-02 6.62e-04 7.98e-22 4.00e-23 0.0 0.0 0.0 0.0 1.13e-03 7.80e-07 2.19e-25 7.42e-08 3.08e-10 3.67e-03 0.0 0.0 1.13e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.23e-03 6.60e-06 4.54e-04 0.0 0.0 4.70e-02 1.23e+00 1.33e+00 1.84e-02 3.49e-17 0.0 2.52e-01 8.76e-02 2.21e-03 1.21e+00 6.53e-01 8.99e-02 0.0 1.35e+02 1.04e+00 0.0 9.51e-02 4.90e+01 3.76e-16 3.60e+01 5.15e-05 3.96e+01 5.03e-19 2.09e-19 3.85e-04 4.22e-01 4.63e-01 2.62e-01 1.20e+00 3.26e-07 2.84e-04 1.18e-05 1.08e-04 0.0 7.19e-06 2.18e-07 3.03e-20 6.50e-04 0.0 0.0 1.35e-04 2.79e-07 1.07e-02 5.49e-04 2.12e-03 1.49e-04 4.64e-21 1.22e-21 6.05e-03 5.60e-03 1.35e-19 1.96e-04 9.82e-22 8.68e-05 1.51e-03 0.0 0.0 1.83e-03 1.28e-05 2.57e-20 0.0 8.06e-05 1.94e-04 9.94e-04 3.63e-04 2.24e-05 2.41e-21 2.46e-02 1.01e-03 1.19e-02 9.52e-05 8.56e-05 2.55e-02 3.74e-02 1.41e-06 0.0 0.0 0.0 0.0 7.66e-05 3.06e-03 1.84e-03 2.26e-09 2.55e-02 1.63e-02 9.54e-06 2.45e-04 2.86e-05 1.89e-12 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.15e-04 2.75e-04 2.10e-05 1.83e-04 0.0 1.32e-01 1.88e-16 1.28e+00 2.39e-01 1.99e-02 0.0 3.47e+00 8.14e-01 8.39e-04 1.46e+00 6.29e-01 3.10e-03 0.0 7.07e-15 3.32e-01 1.47e-02 1.16e+00 1.58e+02 0.0 2.36e+01 5.50e-06 8.10e+01 0.0 1.30e-01 9.38e-02 9.38e-04 8.47e-01 3.77e-04 5.78e+00 0.0 0.0 8.45e-05 2.55e-05 3.02e-04 5.79e-05 2.22e-05 6.82e-07 4.62e-03 0.0 7.69e-07 2.20e-04 3.64e-04 1.17e-04 2.87e-03 8.40e-03 9.14e-06 6.01e-05 0.0 5.73e-04 1.22e-02 2.73e-04 8.02e-04 4.79e-19 1.36e-20 1.26e-03 0.0 0.0 2.68e-03 5.07e-03 4.02e-05 0.0 4.98e-06 3.07e-04 1.93e-04 6.40e-03 2.84e-21 4.52e-06 3.16e-02 2.06e-02 3.45e-03 4.45e-03 1.50e-02 2.88e-05 1.64e-05 3.81e-23 0.0 0.0 0.0 0.0 3.02e-04 1.85e-03 1.67e-04 5.33e-02 5.44e-02 4.61e-03 6.09e-04 2.46e-04 3.18e-05 4.51e-04 1.03e-04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 1.00e-03 7.99e-04 2.21e-04 1.27e-07 1.69e-01 0.0 1.61e-16 5.54e-17 6.38e-02 2.61e-05 6.29e-17 1.97e-05 1.14e-03 2.65e-15 1.93e-15 4.69e-04 5.39e-06 0.0 1.02e+02 6.20e+01 1.42e+02 0.0 2.09e-07 5.18e-01 2.42e-06 1.30e-02 1.14e-03 9.51e-04 2.65e-03 0.0 6.10e-03 1.54e-03 0.0 0.0 1.50e-17 1.31e-17 1.58e-07 1.87e-06 2.97e-05 5.14e-01 1.73e-01 0.0 1.61e-04 3.05e-04 4.86e-04 5.76e-03 3.11e-19 2.65e-07 3.02e-20 3.92e-02 2.39e-02 3.17e-02 8.22e-04 6.17e-05 2.76e-04 8.30e-04 0.0 0.0 0.0 0.0 0.0 6.61e-04 3.02e-04 1.85e-04 0.0 6.33e-23 0.0 1.94e-05 1.26e-05 0.0 5.88e-05 0.0 3.53e-05 1.24e-04 2.67e-05 1.27e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.26e-09 0.0 1.61e-24 1.51e-07 5.40e-25 8.45e-09 4.24e-27 8.68e-25 2.08e-06 9.84e-07 3.16e-27 4.71e-14 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 6.08e-05 8.48e-05 0.0 2.45e-03 0.0 0.0 1.67e-14 8.19e-02 0.0 9.37e-14 0.0 2.89e-01 0.0 1.80e-14 0.0 0.0 0.0 1.95e+00 3.56e-04 0.0 3.80e-12 0.0 1.16e+02 3.45e-05 0.0 0.0 7.95e-01 4.69e-04 3.19e-15 0.0 4.89e-09 4.49e-13 0.0 0.0 6.16e-19 0.0 4.63e-07 0.0 9.67e-07 3.45e-06 0.0 0.0 2.31e-03 0.0 0.0 0.0 0.0 1.24e-17 5.48e-04 4.66e-01 0.0 0.0 3.62e+00 2.49e-03 1.73e-04 0.0 0.0 0.0 0.0 0.0 0.0 3.10e-03 5.36e-04 0.0 0.0 0.0 0.0 2.13e-01 0.0 2.06e-04 0.0 6.25e-01 0.0 1.14e-01 0.0 1.52e-21 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.28e-22 0.0 8.07e-06 3.70e-22 0.0 0.0 5.16e-21 0.0 3.72e-04 3.08e-21 0.0 4.83e-06 0.0 0.0 1.62e-12 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 9.77e-03 5.98e-03 1.73e-04 1.70e-04 2.73e+00 0.0 5.59e-15 1.15e-15 1.04e+01 7.74e-05 3.33e-14 3.39e+01 1.08e+02 3.03e-15 1.64e-14 1.67e+02 0.0 0.0 6.93e+01 4.30e+01 7.84e+00 1.58e-16 1.12e-06 9.77e-01 2.78e-04 9.27e-03 1.73e-05 1.88e+01 9.08e-01 4.32e-17 5.00e-01 5.55e+00 0.0 0.0 0.0 1.32e-19 6.86e-06 6.69e-06 7.92e-04 1.26e-03 2.61e-03 0.0 3.63e-01 3.65e-01 1.34e-05 1.40e-05 3.06e-19 7.36e-03 1.12e-19 1.73e-02 2.23e-02 1.34e-03 1.28e-04 1.22e-02 1.33e-04 8.44e-02 0.0 0.0 1.46e-15 0.0 0.0 2.12e-02 1.68e-01 1.03e-01 0.0 5.53e-20 1.92e-18 2.26e-03 6.01e-03 0.0 3.11e-02 3.83e-19 4.00e-02 2.26e-03 4.24e-04 4.12e-03 5.04e-19 3.73e-20 0.0 0.0 7.28e-02 2.37e-01 0.0 9.30e-02 5.07e-18 9.65e-19 2.89e-03 2.09e-19 7.65e-04 4.34e-22 5.49e-19 3.24e-03 7.98e-02 4.76e-24 2.46e-08 6.37e-04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.54e-02 2.00e-02 9.65e-04 2.31e-04 3.68e-05 7.24e+00 2.77e-15 5.86e-15 5.50e+00 1.26e+00 5.92e+00 1.36e+01 8.60e+01 5.23e+01 1.52e-14 1.35e+02 1.60e+01 4.94e-07 0.0 2.89e+01 4.57e+01 4.75e+01 5.25e-02 9.82e-04 1.81e-01 7.74e-04 4.28e-03 8.48e+00 2.45e+00 3.38e-01 3.50e-01 8.49e-01 1.35e+01 4.28e-03 0.0 1.06e-19 2.76e-05 2.40e-05 2.82e-05 5.66e-03 4.54e-03 3.56e-03 1.18e-06 9.30e-05 2.87e-01 1.12e-01 2.81e-01 0.0 8.71e-04 5.83e-03 2.01e-02 2.06e-03 3.77e-03 1.19e-01 4.60e-03 5.41e-02 7.02e-05 0.0 1.14e-15 3.27e-16 1.13e-02 0.0 1.21e-01 7.44e-02 1.06e-01 0.0 3.36e-19 1.44e-03 2.84e-03 2.13e-03 5.19e-20 3.23e-02 2.85e-04 1.40e-02 3.46e-02 1.71e-05 2.01e-04 2.22e-03 9.94e-19 2.27e-19 3.67e-02 4.40e-01 2.80e-01 3.36e-09 1.59e-02 7.61e-02 3.72e-18 2.47e-03 1.63e-03 2.46e-04 1.52e-20 1.91e-03 4.67e-03 7.65e-02 4.30e-09 2.81e-02 6.44e-04 0.0 1.09e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
6.64e-02 2.32e-03 8.15e-05 2.14e-05 0.0 9.34e+00 6.01e-15 1.13e+00 1.55e+01 6.17e+00 0.0 1.12e+02 4.18e+01 4.50e+00 1.24e+02 8.19e+00 1.54e-01 9.59e-07 8.01e-17 3.78e+01 4.07e+00 7.98e+01 3.06e+00 0.0 3.65e-01 1.10e-03 1.02e+00 0.0 7.89e+00 4.02e-03 1.38e+00 1.56e-01 1.65e+01 7.15e-02 2.40e-19 2.32e-05 6.68e-05 4.87e-05 6.68e-06 1.22e-02 4.74e-03 2.93e-04 6.21e-01 0.0 4.67e-05 1.58e-01 1.39e-01 5.35e-03 2.24e-04 1.56e-03 7.81e-03 2.02e-03 0.0 1.25e-03 8.06e-03 9.06e-05 8.53e-02 1.20e-15 2.35e-16 7.72e-06 1.90e-02 7.07e-03 2.20e-01 8.90e-02 8.90e-03 0.0 2.59e-03 3.30e-04 4.59e-03 2.31e-03 9.46e-21 2.71e-03 3.01e-03 1.58e-02 3.90e-02 2.79e-04 2.66e-03 3.24e-04 2.92e-03 4.08e-20 2.47e-01 6.85e-01 0.0 0.0 6.40e-04 1.12e-02 7.91e-02 2.23e-03 5.66e-04 5.50e-04 1.11e-03 7.72e-02 5.67e-02 5.72e-03 4.20e-05 4.04e-02 6.58e-04 0.0 1.30e-17 9.48e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
7.01e-07 6.21e-05 1.96e-04 1.90e-05 2.42e-04 1.46e-01 3.57e-16 2.96e-16 6.75e-02 1.57e-02 6.87e-01 5.75e-03 1.38e-02 1.80e-01 0.0 2.22e-01 4.20e-02 0.0 8.63e-14 1.55e+00 2.19e-02 4.06e-02 4.82e-01 8.34e+01 2.01e+02 6.36e-05 1.10e+02 1.79e-03 8.60e-04 1.33e-02 2.13e-01 3.52e-01 2.01e-02 3.71e+01 3.15e-19 0.0 1.15e-05 9.82e-06 1.43e-05 1.95e-04 5.75e-05 5.68e-06 6.50e-07 4.96e-06 1.84e-05 1.54e-05 2.00e-05 4.63e-20 8.90e-05 3.90e-05 7.26e-03 5.03e-03 4.21e-04 3.90e-01 6.60e-01 3.66e-01 6.74e-02 0.0 2.58e-19 3.78e-20 0.0 0.0 7.94e-04 4.43e-04 2.19e-05 0.0 0.0 1.29e-05 3.20e-05 2.07e-02 1.61e-15 6.11e-03 1.75e-03 2.37e-01 2.10e-03 5.22e-01 3.33e-03 1.08e-03 8.26e-21 2.52e-17 3.56e-03 4.74e-03 0.0 6.15e-04 1.17e-04 1.78e-05 1.76e-21 2.22e-03 5.61e-03 7.20e-04 1.04e-20 3.42e-04 1.48e-01 7.34e-02 1.27e-01 7.24e-03 3.58e-08 7.84e-05 2.79e-05 2.29e-08 8.68e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.87e-05 4.66e+04 4.97e+05 6.83e+05 6.56e-03 6.54e+01 0.0 4.23e-06 4.27e-02 1.42e+03 2.21e-06 6.83e-03 2.22e+05 1.04e+06 1.57e-08 2.87e-03 6.39e+05 0.0 0.0 6.70e+04 4.25e+05 1.29e+03 1.82e-05 0.0 3.70e+02 6.69e-01 2.29e+02 9.74e-07 9.00e+00 8.25e+03 9.40e-07 3.00e+03 2.25e+01 1.83e-07 0.0 0.0 5.86e-04 1.15e+08 4.79e+08 7.98e+01 6.31e+02 3.37e+03 1.38e-07 1.90e-07 2.95e+04 3.60e+03 2.30e+04 7.23e-13 2.90e+06 1.32e-04 3.05e+02 5.61e+01 0.0 7.73e+02 1.63e+05 4.81e+04 1.81e+04 0.0 0.0 0.0 5.19e-06 1.27e-06 8.71e+03 2.97e+05 1.69e+06 2.85e-19 0.0 8.72e-07 7.61e+04 9.75e+05 0.0 4.27e+06 6.72e-08 1.81e+05 8.63e+03 2.88e-01 6.27e+01 4.56e-10 8.88e-14 0.0 3.12e-06 6.01e-06 2.82e-06 0.0 2.98e+00 2.50e-09 0.0 2.04e+04 0.0 1.52e+03 0.0 5.22e-09 1.87e+03 1.09e+04 0.0 1.01e+00 3.61e-02 0.0 3.98e+00 3.00e-01 3.64e-02 5.56e-02 0.0 0.0 0.0 0.0 0.0 0.0 6.49e-20 6.16e-04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
4.36e+04 8.18e+05 1.79e+06 1.04e-02 2.26e-04 1.25e+03 1.85e-06 1.80e-02 1.98e+03 2.04e-06 3.26e-08 1.17e+05 6.00e+05 2.27e+04 1.15e-03 3.55e+05 6.37e+04 8.64e-02 8.04e-10 2.75e+05 1.19e-07 2.81e+04 5.81e+02 2.05e-10 8.00e+02 1.92e+01 2.45e+01 1.10e-09 7.24e-07 1.72e+03 1.49e+03 3.69e+03 1.13e+01 4.48e+02 0.0 3.61e-04 1.33e+08 4.44e+08 2.09e+07 1.65e+02 8.10e+03 0.0 2.16e+03 2.39e-10 6.90e-07 2.65e+04 7.18e+04 2.88e-05 1.31e+05 1.62e+06 3.20e+01 1.65e-08 1.25e-12 9.49e+03 4.67e+05 1.14e-07 3.11e+04 0.0 0.0 0.0 1.12e-06 6.17e-06 1.23e+05 7.85e+05 6.43e-06 1.22e-06 4.38e-07 6.10e+04 1.35e+06 4.30e+06 0.0 1.51e-05 2.92e+03 2.56e+05 9.13e+04 2.08e+00 2.63e+02 6.39e+01 1.29e-08 3.15e-14 9.70e-06 1.09e-05 1.36e-06 0.0 4.34e+01 2.19e+01 1.37e-09 3.40e+01 3.71e+02 1.04e+04 0.0 9.97e+02 7.11e+03 2.44e+03 1.29e+01 9.22e+00 0.0 0.0 0.0 4.03e+00 3.55e-02 2.83e-02 7.83e-06 0.0 0.0 0.0 0.0 2.61e-20 3.56e-04 2.65e-04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
7.06e+05 3.13e+06 1.58e-02 2.55e-04 0.0 4.81e-08 4.97e-03 1.88e+03 1.92e+05 2.20e-08 0.0 1.65e+05 7.43e+02 1.70e-03 1.61e+05 3.82e+04 5.54e+04 0.0 2.08e-06 1.47e-06 9.33e-08 1.25e+05 9.38e+01 0.0 3.18e-07 0.0 1.86e+01 0.0 1.28e-10 1.37e-04 9.94e+02 3.68e+03 2.52e-07 7.60e+02 1.14e-04 1.14e+08 4.73e+08 1.63e+07 1.57e-03 5.86e+03 8.40e-09 3.71e-12 9.92e+03 0.0 2.70e-10 9.86e+04 8.20e-07 6.31e+05 2.02e+05 1.33e+05 1.66e-08 0.0 0.0 1.59e+04 1.48e-06 4.98e-13 3.05e-11 0.0 0.0 4.24e+03 7.13e-07 2.12e-06 3.22e+05 2.46e-06 3.13e-13 1.26e-06 2.09e+04 1.10e+06 5.66e+06 1.76e-05 0.0 2.07e-13 3.09e+04 2.86e-07 1.29e+05 0.0 2.24e+00 2.38e+02 2.36e+02 1.15e-08 1.17e-05 6.05e-06 1.31e-20 0.0 7.01e+01 2.59e+01 7.23e+01 2.40e-06 3.70e+03 8.17e+02 3.93e-01 4.07e+03 1.87e+03 7.19e-08 4.48e+01 1.94e+00 0.0 0.0 0.0 1.16e-13 2.55e+00 0.0 2.35e-13 3.63e-05 0.0 0.0 0.0 1.56e-04 6.78e-04 4.94e-04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
3.83e+06 2.16e-02 2.31e-04 0.0 0.0 1.55e-10 1.51e+02 1.93e+05 3.45e+02 0.0 0.0 1.13e+04 4.09e-03 3.08e-07 2.35e+03 2.25e+05 6.38e-07 0.0 6.00e+00 4.69e-07 0.0 6.71e-06 7.17e-01 0.0 2.12e-09 0.0 6.32e-06 0.0 0.0 6.86e-09 5.55e+03 3.28e-04 3.44e-09 8.21e+01 7.03e+07 5.29e+08 8.43e+06 1.75e-03 0.0 4.57e-11 8.60e-12 0.0 6.86e+04 0.0 0.0 7.42e-07 2.41e-10 8.06e+04 3.39e-04 7.62e+05 2.60e-12 0.0 0.0 4.20e-08 4.89e-13 0.0 2.19e-12 0.0 1.48e+04 7.14e+02 6.02e-18 2.84e-06 1.13e-07 1.08e-12 0.0 1.36e-06 5.54e+05 6.58e+06 1.74e-05 0.0 3.89e+01 0.0 5.08e+04 1.00e-12 1.63e-07 0.0 2.40e-07 2.12e+02 7.78e+02 3.88e+02 8.07e-06 2.01e-20 4.37e-20 0.0 6.65e-08 3.60e+02 4.99e+02 1.93e-14 2.98e+03 4.96e-06 3.97e+00 3.55e+02 1.09e-08 1.72e-14 8.44e+00 0.0 0.0 0.0 0.0 6.12e-17 2.98e-14 0.0 0.0 1.45e-12 1.02e-04 0.0 0.0 1.01e-03 3.16e-03 3.39e-17 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.63e-02 1.45e-04 0.0 0.0 0.0 0.0 3.65e+05 1.94e-04 1.10e-03 0.0 0.0 6.88e-03 6.79e-07 0.0 4.73e+05 1.34e-05 5.02e-08 0.0 2.67e+02 0.0 0.0 1.25e-06 5.80e-06 0.0 0.0 0.0 1.64e-10 0.0 0.0 0.0 6.13e-04 1.13e-08 0.0 3.12e-07 6.10e+08 2.61e+06 9.95e-04 0.0 0.0 8.69e-12 0.0 0.0 7.17e-07 0.0 0.0 1.45e-10 0.0 1.79e+06 2.82e-13 5.48e-04 0.0 0.0 0.0 6.84e-12 0.0 0.0 0.0 3.44e+04 1.47e+03 1.01e+01 9.76e-19 5.39e-18 3.78e-12 0.0 0.0 4.92e-06 7.24e+06 9.19e-06 7.83e-14 0.0 2.36e+02 0.0 7.88e-07 0.0 2.92e-12 0.0 0.0 0.0 7.30e+02 2.56e+03 3.05e-19 6.18e-20 0.0 0.0 0.0 2.41e-07 2.65e+03 0.0 7.76e-06 2.70e-14 2.08e+01 8.27e-08 4.20e-14 0.0 3.93e-08 0.0 0.0 0.0 0.0 0.0 1.88e-16 0.0 0.0 0.0 3.50e-12 1.88e-04 0.0 1.46e-02 3.69e-18 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.34e-02 1.83e-02 0.0 0.0 0.0 9.90e-15 2.40e+02 4.64e+01 5.25e+00 5.99e-15 0.0 3.10e+00 6.65e-01 2.92e-15 1.53e+02 2.68e+01 8.93e-01 0.0 2.27e-01 0.0 0.0 9.56e+01 3.02e-02 0.0 6.23e-18 0.0 2.77e-01 0.0 1.92e-17 2.81e-16 8.76e+01 8.93e+00 1.97e-17 1.03e-01 1.24e-01 1.08e-02 2.81e-02 3.37e-04 0.0 9.84e-03 3.42e-17 2.00e-17 4.96e-04 0.0 1.24e-19 5.86e-05 1.80e-19 1.20e-02 4.18e-04 1.98e-02 1.91e-17 6.08e-18 0.0 3.08e-03 4.44e-17 3.35e-19 3.27e-18 7.08e+00 4.08e-01 1.10e-02 0.0 0.0 4.85e-01 7.33e-16 1.03e-16 0.0 1.30e-02 1.64e-03 1.51e-02 1.60e-17 2.08e-04 2.31e-17 1.22e-02 1.45e-16 8.40e-02 4.92e-19 3.09e-03 4.10e-03 2.69e-02 2.15e-03 0.0 0.0 0.0 0.0 2.67e-03 1.90e-01 6.39e-01 6.00e-19 1.76e-02 4.03e-05 6.56e-03 1.67e-01 1.06e-02 1.31e-17 6.99e-02 7.87e-09 6.13e-18 0.0 4.31e-24 1.30e-24 4.48e-07 2.93e-26 0.0 0.0 0.0 0.0 0.0 0.0 2.67e-11 7.96e-26 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
3.86e-03 3.31e-04 1.26e-02 0.0 0.0 2.73e-02 1.81e+01 1.97e+02 3.08e+01 4.59e-16 4.86e-15 2.42e+01 4.72e+00 1.09e+00 4.79e+01 1.22e+02 3.26e+01 0.0 3.73e-01 7.50e+01 0.0 1.39e+01 8.11e-01 3.32e-17 6.21e-01 1.35e-05 4.07e-01 8.16e-18 0.0 1.10e+01 1.71e+01 6.81e+01 3.54e-02 7.74e-04 3.25e-05 4.33e-02 1.74e-02 6.99e-02 5.35e-04 1.37e-03 2.05e-03 5.41e-17 6.22e-05 0.0 1.04e-19 2.24e-04 2.60e-07 2.35e-02 1.55e-02 8.02e-03 5.96e-03 4.93e-18 0.0 4.12e-04 2.61e-02 1.56e-18 9.81e-04 6.05e-16 6.98e+00 4.97e-01 0.0 0.0 5.84e-02 3.74e-01 7.86e-16 0.0 2.66e-03 7.48e-03 6.70e-04 1.92e-02 2.08e-03 1.76e-16 5.51e-03 6.59e-02 3.79e-02 2.14e-04 2.22e-03 1.96e-02 1.49e-02 1.57e-02 3.09e-03 0.0 0.0 0.0 1.89e-01 5.24e-01 2.26e-01 4.84e-04 1.29e-02 4.27e-03 6.61e-03 9.64e-02 7.61e-02 1.24e-02 3.68e-03 7.43e-02 6.12e-18 0.0 2.14e-24 7.55e-07 1.03e-04 6.90e-10 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.44e-11 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
