Aij
1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 
3.02e+06 4.61e+06 0.0 0.0 0.0 2.60e+07 2.44e+06 0.0 0.0 2.67e+08 0.0 0.0 0.0 0.0 0.0 0.0 1.51e+03 1.31e+01 0.0 0.0 2.31e-01 0.0 7.39e+00 0.0 0.0 0.0 9.44e+03 3.69e+03 2.07e+02 0.0 0.0 1.45e+05 2.31e+04 0.0 0.0 0.0 2.74e+05 0.0 1.04e+04 9.04e+01 0.0 3.55e+04 7.92e+02 0.0 2.72e+00 0.0 5.15e-02 1.40e+00 0.0 0.0 0.0 4.31e+03 0.0 1.18e+00 0.0 1.86e-02 8.44e-01 1.06e+00 0.0 0.0 0.0 0.0 0.0 4.44e-03 1.42e-03 9.64e-05 0.0 0.0 1.05e-02 1.25e-03 1.84e-03 1.62e-07 0.0 0.0 3.01e-06 1.68e-08 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.98e+06 9.00e+04 4.61e+03 0.0 0.0 5.52e+07 2.03e+07 1.87e+06 0.0 2.77e+08 3.08e+05 0.0 0.0 5.75e+06 0.0 0.0 3.82e+03 4.29e+02 0.0 0.0 0.0 2.81e+04 1.22e+00 4.83e+05 0.0 0.0 0.0 4.59e+02 1.08e+01 0.0 0.0 5.15e+05 1.43e+04 9.88e+01 0.0 2.39e+04 0.0 0.0 8.64e+04 7.87e+03 1.46e+02 0.0 3.45e+03 0.0 1.98e+02 8.60e+00 5.85e+00 2.40e+00 0.0 0.0 1.88e+03 3.55e+04 6.33e+00 9.93e+01 0.0 0.0 2.67e+01 1.84e+00 0.0 4.77e+00 0.0 1.59e+00 0.0 8.30e-03 9.42e-03 2.75e-03 7.59e-07 0.0 4.85e-06 6.81e-04 2.38e-04 1.62e-04 1.60e-09 0.0 1.34e-03 2.29e-05 1.23e-10 5.51e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
3.17e+04 3.71e+06 3.54e+06 0.0 0.0 2.83e+07 9.02e+06 2.33e+06 0.0 3.09e+05 2.69e+08 0.0 0.0 1.33e+06 0.0 0.0 4.51e+03 3.84e+01 0.0 0.0 0.0 6.72e+03 1.57e+01 1.50e+05 0.0 0.0 0.0 1.47e+04 3.11e+03 0.0 0.0 1.04e+05 1.98e+05 3.86e+04 0.0 4.51e+03 0.0 0.0 2.16e+05 1.61e+04 2.04e+02 0.0 1.20e+04 0.0 4.41e+02 5.30e+00 1.61e+01 1.82e-01 0.0 0.0 7.83e+03 3.68e+03 7.40e+00 1.60e+01 0.0 0.0 3.38e+01 1.86e+00 0.0 1.18e+01 0.0 3.06e+00 0.0 2.99e-03 5.37e-04 3.04e-04 1.25e-04 0.0 1.29e-07 4.21e-03 2.39e-03 4.14e-03 1.16e-06 0.0 2.78e-04 5.83e-06 1.23e-08 4.10e-03 6.22e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 8.19e+05 5.99e+05 1.68e+05 0.0 0.0 4.74e+07 2.64e+07 2.36e+06 6.74e+07 2.08e+08 2.95e+06 0.0 1.08e+06 4.67e+06 0.0 0.0 5.60e+02 3.81e+04 0.0 0.0 4.59e+03 0.0 1.02e+05 0.0 4.52e+03 0.0 0.0 2.12e+02 3.49e+05 0.0 0.0 4.89e+05 4.57e+04 4.64e+02 9.40e+03 0.0 2.49e+02 0.0 8.76e+04 8.56e+03 0.0 0.0 0.0 2.28e+02 2.10e+02 0.0 4.84e-01 5.88e+03 0.0 3.22e+04 7.02e+03 6.26e+01 1.73e+01 0.0 0.0 0.0 2.85e+00 5.09e+00 2.27e+00 0.0 1.39e+01 1.23e+00 8.38e-05 3.64e-04 1.22e-02 4.32e-03 2.55e-06 0.0 2.56e-07 2.30e-03 5.61e-04 5.35e-05 3.18e-08 5.66e-04 5.81e-04 2.16e-05 7.55e-08 1.33e-03 9.01e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
4.88e-04 4.83e-04 1.30e-04 2.72e-07 0.0 4.71e-02 4.10e-02 4.14e-02 4.74e-03 1.47e-04 7.52e-05 1.97e-04 0.0 4.99e-02 1.16e-01 0.0 1.34e-02 1.19e-03 9.77e-01 0.0 9.07e-01 6.90e-01 4.83e-02 1.62e-02 0.0 1.62e-03 6.88e-03 3.01e-03 9.10e-05 8.43e-04 0.0 2.65e-03 2.42e-03 3.05e-03 2.54e-04 5.75e-09 6.68e-04 1.25e-03 7.08e-02 7.25e-03 2.51e-03 4.03e-05 2.42e-03 0.0 1.43e-02 2.67e-03 2.80e-02 3.71e-02 3.28e-05 0.0 2.61e-02 6.70e-02 1.89e-03 1.58e-02 0.0 1.09e-06 3.68e-03 6.85e-04 2.77e-05 1.10e-02 0.0 6.10e-04 5.71e-05 1.09e-05 6.44e-03 4.58e-02 0.0 0.0 0.0 1.15e-02 1.01e-02 6.37e-03 0.0 0.0 8.45e-04 1.14e-03 0.0 4.67e-03 2.26e-03 2.03e-04 2.37e-05 0.0 3.56e-08 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.05e-07 1.76e-04 2.28e-04 6.93e-05 2.00e-07 3.54e-03 4.09e-02 2.01e-02 3.29e-02 6.34e-04 4.13e-04 1.19e-04 1.75e-04 9.45e-03 5.34e-02 3.73e-02 4.44e-03 3.88e-03 2.46e-02 5.89e-01 0.0 1.05e-01 6.88e-01 2.39e-03 0.0 6.55e-01 0.0 4.30e-03 3.83e-03 3.68e-04 1.56e-04 1.85e-04 2.73e-03 2.49e-03 4.94e-03 7.25e-08 0.0 7.86e-04 1.25e-04 8.45e-02 4.65e-02 0.0 2.35e-03 7.26e-04 1.27e-03 1.09e-02 2.45e-04 2.14e-02 1.85e-02 1.00e-05 2.54e-02 3.18e-03 2.34e-02 4.43e-03 0.0 0.0 2.72e-04 3.30e-03 1.24e-02 2.73e-02 7.59e-09 1.71e-04 7.91e-04 0.0 7.62e-04 6.84e-03 1.35e-02 0.0 0.0 0.0 5.97e-03 2.74e-03 2.21e-03 0.0 1.07e-04 2.68e-04 3.78e-05 0.0 4.42e-04 3.97e-05 4.38e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 1.04e+04 1.35e+06 5.05e+05 0.0 0.0 5.03e+07 2.80e+07 0.0 1.14e+08 1.52e+08 1.12e+07 1.33e+05 2.90e+06 3.00e+06 0.0 0.0 1.69e+04 1.26e+04 0.0 2.11e+03 0.0 1.19e+04 0.0 1.21e+03 0.0 0.0 0.0 2.28e+05 2.14e+05 0.0 0.0 5.32e+05 7.28e+04 1.83e+03 0.0 2.12e+02 0.0 0.0 6.54e+04 0.0 0.0 3.28e+00 0.0 3.82e+02 0.0 0.0 2.69e+04 9.29e+03 1.76e+04 0.0 1.25e+01 0.0 0.0 0.0 0.0 0.0 1.35e+01 3.81e+00 4.47e+00 1.04e+00 8.62e+00 0.0 9.09e-06 9.31e-04 1.34e-02 4.46e-03 0.0 0.0 6.69e-06 3.55e-03 8.62e-04 1.53e-06 1.93e-07 4.33e-04 1.96e-04 0.0 4.21e-10 5.25e-09 1.00e-03 0.0 1.82e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 6.92e+04 3.08e+06 2.10e+06 0.0 0.0 2.89e+07 6.53e+06 2.12e+06 2.85e+06 8.60e+06 2.60e+08 0.0 2.03e+05 9.09e+05 0.0 0.0 1.67e+03 1.18e+04 0.0 0.0 1.74e+03 0.0 3.12e+04 0.0 6.09e+02 0.0 0.0 8.85e+03 8.63e+04 0.0 0.0 6.94e+04 2.05e+05 3.66e+04 1.47e+03 0.0 3.20e+01 0.0 2.48e+05 2.12e+04 0.0 0.0 0.0 3.93e+03 5.56e+02 0.0 3.92e-01 9.27e+03 0.0 1.87e+03 8.05e+02 2.39e-02 8.92e+01 0.0 0.0 0.0 2.48e+01 5.74e+00 1.50e+01 0.0 5.93e-01 3.18e-01 1.93e-07 8.06e-04 8.01e-05 1.05e-04 9.59e-05 0.0 7.07e-07 1.36e-03 3.12e-03 6.73e-03 2.81e-06 1.56e-04 1.18e-04 5.02e-06 1.41e-08 2.22e-04 1.87e-03 9.05e-05 1.30e-04 1.14e-04 6.48e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 4.48e+05 2.94e+06 0.0 0.0 0.0 8.37e+07 0.0 0.0 1.45e+08 1.31e+08 0.0 8.66e+05 5.82e+06 0.0 0.0 1.60e+03 9.99e+03 0.0 0.0 0.0 0.0 0.0 2.28e+03 0.0 0.0 0.0 6.71e+04 4.23e+05 0.0 0.0 0.0 7.32e+05 0.0 0.0 5.21e+01 0.0 0.0 0.0 0.0 0.0 1.86e+02 0.0 0.0 0.0 0.0 3.07e+04 3.32e+04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.66e+00 0.0 5.09e+00 0.0 1.79e+00 0.0 0.0 2.53e-05 4.43e-03 1.71e-02 0.0 0.0 0.0 1.54e-05 3.81e-03 1.24e-03 0.0 3.21e-09 1.75e-04 0.0 0.0 0.0 4.05e-10 0.0 0.0 3.13e-04 1.08e-10 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 2.10e+05 1.72e+06 7.66e+05 0.0 0.0 2.38e+07 1.01e+07 0.0 1.08e+06 2.74e+07 2.46e+08 1.48e+04 3.36e+05 3.52e+05 0.0 0.0 2.64e+03 3.62e+03 0.0 5.73e+02 0.0 2.28e+03 0.0 6.42e+02 0.0 0.0 0.0 3.52e+04 3.07e+04 0.0 0.0 3.31e+04 1.96e+05 1.79e+02 0.0 6.81e+01 0.0 0.0 3.26e+05 0.0 0.0 3.44e+01 0.0 6.50e+03 0.0 0.0 3.97e+02 8.38e+03 1.22e+03 0.0 1.79e+02 0.0 0.0 0.0 0.0 0.0 4.35e+01 1.59e+00 4.33e-01 8.22e-01 1.41e+00 0.0 5.65e-06 1.09e-04 1.04e-04 1.70e-04 0.0 0.0 1.05e-06 1.97e-04 3.31e-03 9.13e-03 1.43e-08 5.70e-05 2.58e-05 0.0 3.60e-10 1.99e-10 7.66e-05 0.0 1.29e-03 8.54e-05 5.92e-04 2.38e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 3.44e+05 1.26e+04 4.08e+04 0.0 0.0 3.24e+05 4.52e+04 1.96e+03 2.05e+08 5.99e+07 8.24e+06 0.0 2.83e+07 1.02e+07 0.0 0.0 2.57e+01 6.82e+04 0.0 0.0 3.20e+03 0.0 7.48e+04 0.0 1.95e+03 0.0 0.0 2.13e+01 4.15e+04 0.0 0.0 3.26e+03 8.82e+02 6.23e+01 5.04e+02 0.0 1.97e+03 0.0 3.08e+00 1.30e+00 0.0 0.0 0.0 8.41e+01 2.15e+00 0.0 6.53e-01 3.23e+03 0.0 3.06e+04 1.47e+05 3.32e+01 8.45e+01 0.0 0.0 0.0 9.16e-02 7.11e+00 3.33e+01 0.0 6.65e+01 3.03e+00 1.63e-04 6.57e-03 4.16e-04 4.18e-04 8.72e-06 0.0 3.62e-04 1.58e-04 1.82e-06 1.17e-05 1.01e-06 7.18e-06 1.03e-04 7.51e-07 8.63e-04 1.60e-03 3.54e-04 3.78e-04 3.75e-02 8.59e-06 2.27e-04 8.39e-05 8.41e-07 2.76e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 4.46e+05 4.00e+04 6.78e+04 0.0 0.0 1.81e+05 3.37e+04 0.0 1.59e+08 9.50e+07 1.66e+07 1.90e+07 5.87e+06 1.55e+07 0.0 0.0 4.23e+04 4.16e+04 0.0 5.86e+01 0.0 6.94e+04 0.0 2.68e+03 0.0 0.0 0.0 8.82e+02 2.58e+04 0.0 0.0 2.08e+03 6.01e+02 4.42e+02 0.0 1.55e+02 0.0 0.0 8.57e+00 0.0 0.0 5.55e+02 0.0 5.93e+00 0.0 0.0 6.41e+04 9.75e+03 1.32e+05 0.0 1.02e+02 0.0 0.0 0.0 0.0 0.0 1.31e+01 2.10e+01 6.54e+00 1.73e+00 1.41e+01 0.0 9.09e-06 9.93e-03 9.36e-04 1.25e-03 0.0 0.0 4.11e-04 2.11e-04 1.33e-06 2.30e-05 1.92e-06 7.72e-09 1.74e-04 0.0 6.41e-07 6.03e-04 9.39e-05 0.0 2.57e-03 6.56e-04 1.79e-04 3.41e-04 1.17e-04 1.84e-03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 4.36e+05 1.55e+05 0.0 0.0 0.0 5.64e+04 0.0 0.0 1.28e+08 1.41e+08 0.0 3.47e+07 6.35e+06 0.0 0.0 2.87e+05 2.16e+04 0.0 0.0 0.0 0.0 0.0 6.06e+03 0.0 0.0 0.0 6.04e+04 1.55e+04 0.0 0.0 0.0 7.94e+02 0.0 0.0 2.27e+02 0.0 0.0 0.0 0.0 0.0 1.40e+03 0.0 0.0 0.0 0.0 1.10e+05 1.08e+05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.16e+00 0.0 2.74e+00 0.0 6.28e+00 0.0 0.0 1.36e-04 1.04e-02 3.53e-03 0.0 0.0 0.0 3.26e-04 2.38e-04 4.92e-08 0.0 5.86e-07 1.93e-04 0.0 0.0 0.0 8.93e-06 0.0 0.0 1.17e-04 4.42e-04 1.05e-03 4.18e-04 7.33e-08 5.95e-04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 4.87e-07 1.23e-04 1.62e-05 8.02e-07 0.0 6.14e-03 3.78e-02 3.00e-02 8.55e-06 1.93e-04 4.83e-04 1.25e-03 4.55e-02 1.42e-01 3.60e-02 0.0 3.71e+00 1.41e-01 2.23e-01 0.0 1.92e-01 0.0 1.39e-03 0.0 1.60e-01 0.0 0.0 3.44e-03 5.89e-03 1.22e-03 0.0 9.58e-05 5.42e-03 2.82e-03 6.86e-06 0.0 1.08e-02 0.0 2.33e-03 2.92e-03 0.0 0.0 7.59e-03 1.21e-02 7.76e-03 0.0 1.22e-01 1.02e-03 1.51e-03 2.00e-04 5.51e-06 3.39e-01 2.38e-02 0.0 0.0 0.0 5.40e-03 1.02e-02 4.97e-03 1.74e-04 8.33e-05 2.31e-05 0.0 0.0 2.54e-03 7.04e-04 2.15e-02 0.0 0.0 0.0 1.25e-03 1.78e-06 1.35e-02 0.0 6.22e-06 4.13e-04 0.0 0.0 0.0 1.58e-02 1.31e-06 7.78e-05 4.77e-02 4.98e-03 2.37e-01 6.20e-03 1.53e-03 4.85e-05 3.55e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
7.40e-07 3.32e-04 2.14e-05 1.30e-06 4.06e-06 1.90e-02 3.00e-02 7.87e-03 4.59e-03 1.06e-03 7.14e-04 9.70e-04 1.26e-04 3.52e-01 6.17e-02 5.89e-05 3.56e+00 2.70e-01 4.39e-01 1.01e-01 0.0 1.29e-01 4.74e-02 1.56e-02 0.0 8.50e-02 0.0 1.50e-03 1.30e-04 9.50e-04 4.50e-04 7.37e-04 4.46e-03 5.45e-04 1.03e-04 4.36e-05 0.0 1.83e-02 1.97e-04 1.14e-03 4.43e-04 0.0 4.14e-03 4.20e-03 8.37e-03 6.18e-03 1.22e-01 3.63e-03 5.51e-04 2.31e-06 2.48e-04 1.44e-03 1.92e-01 3.55e-01 0.0 0.0 2.06e-03 2.55e-03 3.95e-03 1.18e-02 1.62e-04 4.01e-04 7.70e-06 0.0 1.44e-03 5.86e-03 4.96e-02 0.0 0.0 0.0 1.40e-03 1.02e-03 1.01e-02 0.0 7.58e-05 8.57e-05 1.77e-03 0.0 5.31e-02 2.88e-03 1.59e-02 4.33e-05 8.66e-05 1.87e-01 6.20e-03 0.0 2.59e-02 4.63e-02 3.64e-03 0.0 5.24e-04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
